Uf,Tipo_crime,Ocorrencias,Data
Espírito Santo,Roubo seguido de morte (latrocínio),2,2022-03-01
Espírito Santo,Tentativa de homicídio,225,2022-03-01
Espírito Santo,Estupro,148,2022-04-01
Espírito Santo,Furto de veículo,409,2022-04-01
Espírito Santo,Homicídio doloso,91,2022-04-01
Espírito Santo,Lesão corporal seguida de morte,4,2022-04-01
Espírito Santo,Roubo a instituição financeira,1,2022-04-01
Espírito Santo,Roubo de carga,0,2022-04-01
Espírito Santo,Roubo de veículo,288,2022-04-01
Espírito Santo,Roubo seguido de morte (latrocínio),0,2022-04-01
Espírito Santo,Tentativa de homicídio,219,2022-04-01
Espírito Santo,Estupro,132,2022-05-01
Espírito Santo,Furto de veículo,427,2022-05-01
Espírito Santo,Homicídio doloso,67,2022-05-01
Espírito Santo,Lesão corporal seguida de morte,1,2022-05-01
Espírito Santo,Roubo a instituição financeira,3,2022-05-01
Espírito Santo,Roubo de carga,3,2022-05-01
Espírito Santo,Roubo de veículo,265,2022-05-01
Espírito Santo,Roubo seguido de morte (latrocínio),4,2022-05-01
Espírito Santo,Tentativa de homicídio,164,2022-05-01
Espírito Santo,Estupro,142,2022-06-01
Espírito Santo,Furto de veículo,307,2022-06-01
Espírito Santo,Homicídio doloso,61,2022-06-01
Espírito Santo,Lesão corporal seguida de morte,0,2022-06-01
Espírito Santo,Roubo a instituição financeira,2,2022-06-01
Espírito Santo,Roubo de carga,7,2022-06-01
Espírito Santo,Roubo de veículo,230,2022-06-01
Espírito Santo,Roubo seguido de morte (latrocínio),0,2022-06-01
Espírito Santo,Tentativa de homicídio,166,2022-06-01
Espírito Santo,Estupro,158,2022-07-01
Espírito Santo,Furto de veículo,377,2022-07-01
Espírito Santo,Homicídio doloso,91,2022-07-01
Espírito Santo,Lesão corporal seguida de morte,1,2022-07-01
Espírito Santo,Roubo a instituição financeira,1,2022-07-01
Espírito Santo,Roubo de carga,5,2022-07-01
Espírito Santo,Roubo de veículo,245,2022-07-01
Espírito Santo,Roubo seguido de morte (latrocínio),0,2022-07-01
Espírito Santo,Tentativa de homicídio,214,2022-07-01
Espírito Santo,Estupro,135,2022-08-01
Espírito Santo,Furto de veículo,343,2022-08-01
Espírito Santo,Homicídio doloso,95,2022-08-01
Espírito Santo,Lesão corporal seguida de morte,3,2022-08-01
Espírito Santo,Roubo a instituição financeira,1,2022-08-01
Espírito Santo,Roubo de carga,5,2022-08-01
Espírito Santo,Roubo de veículo,234,2022-08-01
Espírito Santo,Roubo seguido de morte (latrocínio),3,2022-08-01
Espírito Santo,Tentativa de homicídio,210,2022-08-01
Espírito Santo,Estupro,184,2022-09-01
Espírito Santo,Furto de veículo,411,2022-09-01
Espírito Santo,Homicídio doloso,66,2022-09-01
Espírito Santo,Lesão corporal seguida de morte,3,2022-09-01
Espírito Santo,Roubo a instituição financeira,4,2022-09-01
Espírito Santo,Roubo de carga,4,2022-09-01
Espírito Santo,Roubo de veículo,250,2022-09-01
Espírito Santo,Roubo seguido de morte (latrocínio),2,2022-09-01
Espírito Santo,Tentativa de homicídio,218,2022-09-01
Goiás,Estupro,50,2022-01-01
Goiás,Furto de veículo,407,2022-01-01
Goiás,Homicídio doloso,80,2022-01-01
Goiás,Lesão corporal seguida de morte,1,2022-01-01
Goiás,Roubo a instituição financeira,0,2022-01-01
Goiás,Roubo de carga,4,2022-01-01
Goiás,Roubo de veículo,120,2022-01-01
Goiás,Roubo seguido de morte (latrocínio),1,2022-01-01
Goiás,Tentativa de homicídio,117,2022-01-01
Goiás,Estupro,43,2022-02-01
Goiás,Furto de veículo,386,2022-02-01
Goiás,Homicídio doloso,87,2022-02-01
Goiás,Lesão corporal seguida de morte,2,2022-02-01
Goiás,Roubo a instituição financeira,0,2022-02-01
Goiás,Roubo de carga,11,2022-02-01
Goiás,Roubo de veículo,132,2022-02-01
Goiás,Roubo seguido de morte (latrocínio),3,2022-02-01
Goiás,Tentativa de homicídio,98,2022-02-01
Goiás,Estupro,57,2022-03-01
Goiás,Furto de veículo,547,2022-03-01
Goiás,Homicídio doloso,114,2022-03-01
Goiás,Lesão corporal seguida de morte,3,2022-03-01
Goiás,Roubo a instituição financeira,0,2022-03-01
Goiás,Roubo de carga,14,2022-03-01
Goiás,Roubo de veículo,135,2022-03-01
Goiás,Roubo seguido de morte (latrocínio),5,2022-03-01
Goiás,Tentativa de homicídio,150,2022-03-01
Goiás,Estupro,24,2022-04-01
Goiás,Furto de veículo,464,2022-04-01
Goiás,Homicídio doloso,114,2022-04-01
Goiás,Lesão corporal seguida de morte,1,2022-04-01
Goiás,Roubo a instituição financeira,0,2022-04-01
Goiás,Roubo de carga,7,2022-04-01
Goiás,Roubo de veículo,116,2022-04-01
Goiás,Roubo seguido de morte (latrocínio),1,2022-04-01
Goiás,Tentativa de homicídio,109,2022-04-01
Goiás,Estupro,58,2022-05-01
Goiás,Furto de veículo,461,2022-05-01
Goiás,Homicídio doloso,94,2022-05-01
Goiás,Lesão corporal seguida de morte,1,2022-05-01
Goiás,Roubo a instituição financeira,0,2022-05-01
Goiás,Roubo de carga,9,2022-05-01
Goiás,Roubo de veículo,100,2022-05-01
Goiás,Roubo seguido de morte (latrocínio),6,2022-05-01
Goiás,Tentativa de homicídio,98,2022-05-01
Goiás,Estupro,57,2022-06-01
Goiás,Furto de veículo,432,2022-06-01
Goiás,Homicídio doloso,67,2022-06-01
Goiás,Lesão corporal seguida de morte,0,2022-06-01
Goiás,Roubo a instituição financeira,0,2022-06-01
Goiás,Roubo de carga,9,2022-06-01
Goiás,Roubo de veículo,96,2022-06-01
Goiás,Roubo seguido de morte (latrocínio),2,2022-06-01
Goiás,Tentativa de homicídio,97,2022-06-01
Goiás,Estupro,70,2022-07-01
Goiás,Furto de veículo,439,2022-07-01
Goiás,Homicídio doloso,100,2022-07-01
Goiás,Lesão corporal seguida de morte,2,2022-07-01
Goiás,Roubo a instituição financeira,0,2022-07-01
Goiás,Roubo de carga,5,2022-07-01
Goiás,Roubo de veículo,96,2022-07-01
Goiás,Roubo seguido de morte (latrocínio),3,2022-07-01
Goiás,Tentativa de homicídio,128,2022-07-01
Goiás,Estupro,66,2022-08-01
Goiás,Furto de veículo,413,2022-08-01
Goiás,Homicídio doloso,89,2022-08-01
Goiás,Lesão corporal seguida de morte,4,2022-08-01
Goiás,Roubo de carga,6,2022-08-01
Goiás,Roubo de veículo,109,2022-08-01
Goiás,Roubo seguido de morte (latrocínio),3,2022-08-01
Goiás,Tentativa de homicídio,131,2022-08-01
Goiás,Estupro,64,2022-09-01
Goiás,Furto de veículo,409,2022-09-01
Goiás,Homicídio doloso,79,2022-09-01
Goiás,Lesão corporal seguida de morte,5,2022-09-01
Goiás,Roubo de carga,4,2022-09-01
Goiás,Roubo de veículo,107,2022-09-01
Goiás,Roubo seguido de morte (latrocínio),1,2022-09-01
Goiás,Tentativa de homicídio,135,2022-09-01
Maranhão,Homicídio doloso,135,2022-01-01
Maranhão,Lesão corporal seguida de morte,2,2022-01-01
Maranhão,Roubo seguido de morte (latrocínio),6,2022-01-01
Maranhão,Estupro,152,2022-02-01
Maranhão,Furto de veículo,189,2022-02-01
Maranhão,Homicídio doloso,137,2022-02-01
Maranhão,Lesão corporal seguida de morte,1,2022-02-01
Maranhão,Roubo a instituição financeira,1,2022-02-01
Maranhão,Roubo de carga,4,2022-02-01
Maranhão,Roubo de veículo,276,2022-02-01
Maranhão,Roubo seguido de morte (latrocínio),5,2022-02-01
Maranhão,Tentativa de homicídio,67,2022-02-01
Maranhão,Estupro,138,2022-03-01
Maranhão,Furto de veículo,210,2022-03-01
Maranhão,Homicídio doloso,115,2022-03-01
Maranhão,Lesão corporal seguida de morte,0,2022-03-01
Maranhão,Roubo a instituição financeira,4,2022-03-01
Maranhão,Roubo de carga,3,2022-03-01
Maranhão,Roubo de veículo,345,2022-03-01
Maranhão,Roubo seguido de morte (latrocínio),7,2022-03-01
Maranhão,Tentativa de homicídio,69,2022-03-01
Maranhão,Estupro,155,2022-04-01
Maranhão,Furto de veículo,192,2022-04-01
Maranhão,Homicídio doloso,145,2022-04-01
Maranhão,Lesão corporal seguida de morte,0,2022-04-01
Maranhão,Roubo a instituição financeira,0,2022-04-01
Maranhão,Roubo de carga,4,2022-04-01
Maranhão,Roubo de veículo,328,2022-04-01
Maranhão,Roubo seguido de morte (latrocínio),10,2022-04-01
Maranhão,Tentativa de homicídio,96,2022-04-01
Maranhão,Estupro,189,2022-05-01
Maranhão,Furto de veículo,216,2022-05-01
Maranhão,Homicídio doloso,144,2022-05-01
Maranhão,Lesão corporal seguida de morte,1,2022-05-01
Maranhão,Roubo a instituição financeira,1,2022-05-01
Maranhão,Roubo de carga,1,2022-05-01
Maranhão,Roubo de veículo,372,2022-05-01
Maranhão,Roubo seguido de morte (latrocínio),9,2022-05-01
Maranhão,Tentativa de homicídio,92,2022-05-01
Maranhão,Estupro,175,2022-06-01
Maranhão,Furto de veículo,245,2022-06-01
Maranhão,Homicídio doloso,137,2022-06-01
Maranhão,Lesão corporal seguida de morte,1,2022-06-01
Maranhão,Roubo a instituição financeira,2,2022-06-01
Maranhão,Roubo de carga,4,2022-06-01
Maranhão,Roubo de veículo,310,2022-06-01
Maranhão,Roubo seguido de morte (latrocínio),4,2022-06-01
Maranhão,Tentativa de homicídio,90,2022-06-01
Maranhão,Estupro,183,2022-07-01
Maranhão,Furto de veículo,211,2022-07-01
Maranhão,Homicídio doloso,144,2022-07-01
Maranhão,Lesão corporal seguida de morte,0,2022-07-01
Maranhão,Roubo a instituição financeira,1,2022-07-01
Maranhão,Roubo de carga,3,2022-07-01
Maranhão,Roubo de veículo,280,2022-07-01
Maranhão,Roubo seguido de morte (latrocínio),10,2022-07-01
Maranhão,Tentativa de homicídio,87,2022-07-01
Maranhão,Estupro,175,2022-08-01
Maranhão,Furto de veículo,205,2022-08-01
Maranhão,Homicídio doloso,157,2022-08-01
Maranhão,Lesão corporal seguida de morte,0,2022-08-01
Maranhão,Roubo a instituição financeira,0,2022-08-01
Maranhão,Roubo de carga,4,2022-08-01
Maranhão,Roubo de veículo,306,2022-08-01
Maranhão,Roubo seguido de morte (latrocínio),7,2022-08-01
Maranhão,Tentativa de homicídio,91,2022-08-01
Maranhão,Estupro,181,2022-09-01
Maranhão,Furto de veículo,215,2022-09-01
Maranhão,Homicídio doloso,168,2022-09-01
Maranhão,Lesão corporal seguida de morte,0,2022-09-01
Maranhão,Roubo a instituição financeira,1,2022-09-01
Maranhão,Roubo de carga,1,2022-09-01
Maranhão,Roubo de veículo,332,2022-09-01
Maranhão,Roubo seguido de morte (latrocínio),17,2022-09-01
Maranhão,Tentativa de homicídio,90,2022-09-01
Mato Grosso,Estupro,165,2022-01-01
Mato Grosso,Furto de veículo,184,2022-01-01
Mato Grosso,Homicídio doloso,57,2022-01-01
Mato Grosso,Lesão corporal seguida de morte,0,2022-01-01
Mato Grosso,Roubo a instituição financeira,1,2022-01-01
Mato Grosso,Roubo de carga,23,2022-01-01
Mato Grosso,Roubo de veículo,96,2022-01-01
Mato Grosso,Roubo seguido de morte (latrocínio),2,2022-01-01
Mato Grosso,Tentativa de homicídio,82,2022-01-01
Mato Grosso,Estupro,162,2022-02-01
Mato Grosso,Furto de veículo,155,2022-02-01
Mato Grosso,Homicídio doloso,73,2022-02-01
Mato Grosso,Lesão corporal seguida de morte,1,2022-02-01
Mato Grosso,Roubo a instituição financeira,0,2022-02-01
Mato Grosso,Roubo de carga,26,2022-02-01
Mato Grosso,Roubo de veículo,82,2022-02-01
Mato Grosso,Roubo seguido de morte (latrocínio),2,2022-02-01
Mato Grosso,Tentativa de homicídio,80,2022-02-01
Mato Grosso,Estupro,184,2022-03-01
Mato Grosso,Furto de veículo,170,2022-03-01
Mato Grosso,Homicídio doloso,97,2022-03-01
Mato Grosso,Lesão corporal seguida de morte,2,2022-03-01
Mato Grosso,Roubo a instituição financeira,0,2022-03-01
Mato Grosso,Roubo de carga,35,2022-03-01
Mato Grosso,Roubo de veículo,96,2022-03-01
Mato Grosso,Roubo seguido de morte (latrocínio),1,2022-03-01
Mato Grosso,Tentativa de homicídio,79,2022-03-01
Mato Grosso,Estupro,161,2022-04-01
Mato Grosso,Furto de veículo,169,2022-04-01
Mato Grosso,Homicídio doloso,84,2022-04-01
Mato Grosso,Lesão corporal seguida de morte,0,2022-04-01
Mato Grosso,Roubo a instituição financeira,0,2022-04-01
Mato Grosso,Roubo de carga,28,2022-04-01
Mato Grosso,Roubo de veículo,65,2022-04-01
Mato Grosso,Roubo seguido de morte (latrocínio),3,2022-04-01
Mato Grosso,Tentativa de homicídio,79,2022-04-01
Mato Grosso,Estupro,206,2022-05-01
Mato Grosso,Furto de veículo,169,2022-05-01
Mato Grosso,Homicídio doloso,69,2022-05-01
Mato Grosso,Lesão corporal seguida de morte,1,2022-05-01
Mato Grosso,Roubo a instituição financeira,0,2022-05-01
Mato Grosso,Roubo de carga,31,2022-05-01
Mato Grosso,Roubo de veículo,84,2022-05-01
Mato Grosso,Roubo seguido de morte (latrocínio),4,2022-05-01
Mato Grosso,Tentativa de homicídio,69,2022-05-01
Mato Grosso,Estupro,142,2022-06-01
Mato Grosso,Furto de veículo,182,2022-06-01
Mato Grosso,Homicídio doloso,59,2022-06-01
Mato Grosso,Lesão corporal seguida de morte,0,2022-06-01
Mato Grosso,Roubo a instituição financeira,0,2022-06-01
Mato Grosso,Roubo de carga,28,2022-06-01
Mato Grosso,Roubo de veículo,103,2022-06-01
Mato Grosso,Roubo seguido de morte (latrocínio),0,2022-06-01
Mato Grosso,Tentativa de homicídio,85,2022-06-01
Mato Grosso,Estupro,167,2022-07-01
Mato Grosso,Furto de veículo,170,2022-07-01
Mato Grosso,Homicídio doloso,77,2022-07-01
Mato Grosso,Lesão corporal seguida de morte,0,2022-07-01
Mato Grosso,Roubo a instituição financeira,0,2022-07-01
Mato Grosso,Roubo de carga,29,2022-07-01
Mato Grosso,Roubo de veículo,79,2022-07-01
Mato Grosso,Roubo seguido de morte (latrocínio),2,2022-07-01
Mato Grosso,Tentativa de homicídio,77,2022-07-01
Mato Grosso,Estupro,142,2022-08-01
Mato Grosso,Furto de veículo,211,2022-08-01
Mato Grosso,Homicídio doloso,80,2022-08-01
Mato Grosso,Lesão corporal seguida de morte,0,2022-08-01
Mato Grosso,Roubo a instituição financeira,0,2022-08-01
Mato Grosso,Roubo de carga,20,2022-08-01
Mato Grosso,Roubo de veículo,83,2022-08-01
Mato Grosso,Roubo seguido de morte (latrocínio),3,2022-08-01
Mato Grosso,Tentativa de homicídio,78,2022-08-01
Mato Grosso,Estupro,176,2022-09-01
Mato Grosso,Furto de veículo,181,2022-09-01
Mato Grosso,Homicídio doloso,80,2022-09-01
Mato Grosso,Lesão corporal seguida de morte,0,2022-09-01
Mato Grosso,Roubo a instituição financeira,0,2022-09-01
Mato Grosso,Roubo de carga,15,2022-09-01
Mato Grosso,Roubo de veículo,75,2022-09-01
Mato Grosso,Roubo seguido de morte (latrocínio),1,2022-09-01
Mato Grosso,Tentativa de homicídio,94,2022-09-01
Mato Grosso do Sul,Estupro,131,2022-01-01
Mato Grosso do Sul,Furto de veículo,276,2022-01-01
Mato Grosso do Sul,Homicídio doloso,45,2022-01-01
Mato Grosso do Sul,Lesão corporal seguida de morte,0,2022-01-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2022-01-01
Mato Grosso do Sul,Roubo de carga,0,2022-01-01
Mato Grosso do Sul,Roubo de veículo,41,2022-01-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2,2022-01-01
Mato Grosso do Sul,Tentativa de homicídio,55,2022-01-01
Mato Grosso do Sul,Estupro,110,2022-02-01
Mato Grosso do Sul,Furto de veículo,266,2022-02-01
Mato Grosso do Sul,Homicídio doloso,35,2022-02-01
Mato Grosso do Sul,Lesão corporal seguida de morte,0,2022-02-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2022-02-01
Mato Grosso do Sul,Roubo de carga,0,2022-02-01
Mato Grosso do Sul,Roubo de veículo,46,2022-02-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),0,2022-02-01
Mato Grosso do Sul,Tentativa de homicídio,44,2022-02-01
Mato Grosso do Sul,Estupro,158,2022-03-01
Mato Grosso do Sul,Furto de veículo,304,2022-03-01
Mato Grosso do Sul,Homicídio doloso,39,2022-03-01
Mato Grosso do Sul,Lesão corporal seguida de morte,0,2022-03-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2022-03-01
Mato Grosso do Sul,Roubo de carga,0,2022-03-01
Mato Grosso do Sul,Roubo de veículo,49,2022-03-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),1,2022-03-01
Mato Grosso do Sul,Tentativa de homicídio,58,2022-03-01
Mato Grosso do Sul,Estupro,161,2022-04-01
Mato Grosso do Sul,Furto de veículo,300,2022-04-01
Mato Grosso do Sul,Homicídio doloso,38,2022-04-01
Mato Grosso do Sul,Lesão corporal seguida de morte,0,2022-04-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2022-04-01
Mato Grosso do Sul,Roubo de carga,0,2022-04-01
Mato Grosso do Sul,Roubo de veículo,36,2022-04-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2,2022-04-01
Mato Grosso do Sul,Tentativa de homicídio,55,2022-04-01
Mato Grosso do Sul,Estupro,154,2022-05-01
Mato Grosso do Sul,Furto de veículo,286,2022-05-01
Mato Grosso do Sul,Homicídio doloso,33,2022-05-01
Mato Grosso do Sul,Lesão corporal seguida de morte,2,2022-05-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2022-05-01
Mato Grosso do Sul,Roubo de carga,0,2022-05-01
Mato Grosso do Sul,Roubo de veículo,43,2022-05-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),1,2022-05-01
Mato Grosso do Sul,Tentativa de homicídio,44,2022-05-01
Mato Grosso do Sul,Estupro,158,2022-06-01
Mato Grosso do Sul,Furto de veículo,265,2022-06-01
Mato Grosso do Sul,Homicídio doloso,42,2022-06-01
Mato Grosso do Sul,Roubo de veículo,29,2022-06-01
Mato Grosso do Sul,Tentativa de homicídio,47,2022-06-01
Mato Grosso do Sul,Estupro,192,2022-07-01
Mato Grosso do Sul,Furto de veículo,326,2022-07-01
Mato Grosso do Sul,Homicídio doloso,38,2022-07-01
Mato Grosso do Sul,Lesão corporal seguida de morte,1,2022-07-01
Mato Grosso do Sul,Roubo de veículo,37,2022-07-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),1,2022-07-01
Mato Grosso do Sul,Tentativa de homicídio,67,2022-07-01
Mato Grosso do Sul,Estupro,163,2022-08-01
Mato Grosso do Sul,Furto de veículo,285,2022-08-01
Mato Grosso do Sul,Homicídio doloso,19,2022-08-01
Mato Grosso do Sul,Lesão corporal seguida de morte,0,2022-08-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2022-08-01
Mato Grosso do Sul,Roubo de carga,0,2022-08-01
Mato Grosso do Sul,Roubo de veículo,45,2022-08-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),2,2022-08-01
Mato Grosso do Sul,Tentativa de homicídio,73,2022-08-01
Mato Grosso do Sul,Estupro,182,2022-09-01
Mato Grosso do Sul,Furto de veículo,319,2022-09-01
Mato Grosso do Sul,Homicídio doloso,37,2022-09-01
Mato Grosso do Sul,Lesão corporal seguida de morte,0,2022-09-01
Mato Grosso do Sul,Roubo a instituição financeira,0,2022-09-01
Mato Grosso do Sul,Roubo de carga,0,2022-09-01
Mato Grosso do Sul,Roubo de veículo,38,2022-09-01
Mato Grosso do Sul,Roubo seguido de morte (latrocínio),0,2022-09-01
Mato Grosso do Sul,Tentativa de homicídio,59,2022-09-01
Minas Gerais,Estupro,78,2022-01-01
Minas Gerais,Furto de veículo,1252,2022-01-01
Minas Gerais,Homicídio doloso,177,2022-01-01
Minas Gerais,Lesão corporal seguida de morte,0,2022-01-01
Minas Gerais,Roubo a instituição financeira,0,2022-01-01
Minas Gerais,Roubo de carga,24,2022-01-01
Minas Gerais,Roubo de veículo,226,2022-01-01
Minas Gerais,Roubo seguido de morte (latrocínio),7,2022-01-01
Minas Gerais,Tentativa de homicídio,195,2022-01-01
Minas Gerais,Estupro,65,2022-02-01
Minas Gerais,Furto de veículo,1248,2022-02-01
Minas Gerais,Homicídio doloso,189,2022-02-01
Minas Gerais,Lesão corporal seguida de morte,0,2022-02-01
Minas Gerais,Roubo a instituição financeira,0,2022-02-01
Minas Gerais,Roubo de carga,46,2022-02-01
Minas Gerais,Roubo de veículo,199,2022-02-01
Minas Gerais,Roubo seguido de morte (latrocínio),7,2022-02-01
Minas Gerais,Tentativa de homicídio,185,2022-02-01
Minas Gerais,Estupro,79,2022-03-01
Minas Gerais,Furto de veículo,1804,2022-03-01
Minas Gerais,Homicídio doloso,237,2022-03-01
Minas Gerais,Lesão corporal seguida de morte,0,2022-03-01
Minas Gerais,Roubo a instituição financeira,4,2022-03-01
Minas Gerais,Roubo de carga,25,2022-03-01
Minas Gerais,Roubo de veículo,334,2022-03-01
Minas Gerais,Roubo seguido de morte (latrocínio),4,2022-03-01
Minas Gerais,Tentativa de homicídio,278,2022-03-01
Minas Gerais,Estupro,70,2022-04-01
Minas Gerais,Furto de veículo,1611,2022-04-01
Minas Gerais,Homicídio doloso,234,2022-04-01
Minas Gerais,Lesão corporal seguida de morte,2,2022-04-01
Minas Gerais,Roubo a instituição financeira,2,2022-04-01
Minas Gerais,Roubo de carga,15,2022-04-01
Minas Gerais,Roubo de veículo,323,2022-04-01
Minas Gerais,Roubo seguido de morte (latrocínio),9,2022-04-01
Minas Gerais,Tentativa de homicídio,223,2022-04-01
Minas Gerais,Estupro,73,2022-05-01
